"participant_id","trial","study","search_step","search_target","search_option","chose_option","total_reveals_in_trial","search_cost_eur"
"study2_61",1,"study2",2,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_61",2,"study2",1,"self","lower_own_payoff","lower_own_payoff",1,0
"study2_61",3,"study2",1,"self","lower_own_payoff","higher_own_payoff",3,20
"study2_61",3,"study2",2,"self","higher_own_payoff","higher_own_payoff",3,20
"study2_61",3,"study2",3,"self","lower_own_payoff","higher_own_payoff",3,20
"study2_61",4,"study2",1,"self","higher_own_payoff","higher_own_payoff",1,0
"study2_61",5,"study2",1,"other","higher_own_payoff","higher_own_payoff",1,0
"study2_61",6,"study2",1,"self","higher_own_payoff","higher_own_payoff",1,0
"study2_61",7,"study2",1,"self","higher_own_payoff","higher_own_payoff",2,10
"study2_61",7,"study2",2,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_61",8,"study2",1,"other","higher_own_payoff","higher_own_payoff",1,0
"study2_61",9,"study2",1,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_61",9,"study2",2,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_61",10,"study2",1,"self","higher_own_payoff","higher_own_payoff",1,0
"study2_61",11,"study2",1,"self","lower_own_payoff","lower_own_payoff",1,0
"study2_61",12,"study2",1,"self","higher_own_payoff","higher_own_payoff",2,10
"study2_61",12,"study2",2,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_61",13,"study2",1,"self","lower_own_payoff","lower_own_payoff",1,0
"study2_61",14,"study2",1,"self","higher_own_payoff","higher_own_payoff",1,0
"study2_61",15,"study2",1,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_61",15,"study2",2,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_61",15,"study2",3,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_61",15,"study2",4,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_61",16,"study2",1,"self","lower_own_payoff","lower_own_payoff",1,0
"study2_61",17,"study2",1,"self","higher_own_payoff","lower_own_payoff",2,10
"study2_61",17,"study2",2,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_61",18,"study2",1,"self","higher_own_payoff","higher_own_payoff",1,0
"study2_61",19,"study2",1,"self","higher_own_payoff","higher_own_payoff",1,0
"study2_61",20,"study2",1,"other","higher_own_payoff","higher_own_payoff",2,10
"study2_61",20,"study2",2,"self","higher_own_payoff","higher_own_payoff",2,10
"study2_61",21,"study2",1,"self","higher_own_payoff","higher_own_payoff",1,0
"study2_61",22,"study2",1,"self","lower_own_payoff","lower_own_payoff",1,0
"study2_61",23,"study2",1,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_61",23,"study2",2,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_61",23,"study2",3,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_61",23,"study2",4,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_61",24,"study2",1,"self","lower_own_payoff","lower_own_payoff",1,0
"study2_62",1,"study2",1,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",1,"study2",2,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",1,"study2",3,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",1,"study2",4,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",2,"study2",1,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_62",2,"study2",2,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_62",2,"study2",3,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_62",2,"study2",4,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_62",3,"study2",1,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",3,"study2",2,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",3,"study2",3,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",3,"study2",4,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",4,"study2",1,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_62",4,"study2",2,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_62",4,"study2",3,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_62",4,"study2",4,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_62",5,"study2",1,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",5,"study2",2,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",5,"study2",3,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",5,"study2",4,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",6,"study2",1,"self","lower_own_payoff","higher_own_payoff",3,20
"study2_62",6,"study2",2,"self","lower_own_payoff","higher_own_payoff",3,20
"study2_62",6,"study2",3,"self","higher_own_payoff","higher_own_payoff",3,20
"study2_62",7,"study2",1,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",7,"study2",2,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",7,"study2",3,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",7,"study2",4,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",8,"study2",1,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",8,"study2",2,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",8,"study2",3,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",8,"study2",4,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",9,"study2",1,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",9,"study2",2,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",9,"study2",3,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",9,"study2",4,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",10,"study2",1,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_62",10,"study2",2,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_62",11,"study2",1,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_62",11,"study2",2,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_62",12,"study2",1,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_62",12,"study2",2,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_62",12,"study2",3,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_62",12,"study2",4,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_62",13,"study2",1,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",13,"study2",2,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",13,"study2",3,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",13,"study2",4,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",14,"study2",1,"self","lower_own_payoff","higher_own_payoff",3,20
"study2_62",14,"study2",2,"self","higher_own_payoff","higher_own_payoff",3,20
"study2_62",14,"study2",3,"self","lower_own_payoff","higher_own_payoff",3,20
"study2_62",15,"study2",1,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",15,"study2",2,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",15,"study2",3,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",15,"study2",4,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",16,"study2",1,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",16,"study2",2,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",16,"study2",3,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",16,"study2",4,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",17,"study2",1,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_62",17,"study2",2,"self","higher_own_payoff","higher_own_payoff",2,10
"study2_62",18,"study2",1,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",18,"study2",2,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",18,"study2",3,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",18,"study2",4,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",19,"study2",1,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",19,"study2",2,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",19,"study2",3,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",19,"study2",4,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",20,"study2",1,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",20,"study2",2,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",20,"study2",3,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_62",20,"study2",4,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_62",21,"study2",1,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_62",21,"study2",2,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_62",22,"study2",1,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_62",22,"study2",2,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_62",23,"study2",1,"self","lower_own_payoff","higher_own_payoff",3,20
"study2_62",23,"study2",2,"self","lower_own_payoff","higher_own_payoff",3,20
"study2_62",23,"study2",3,"self","higher_own_payoff","higher_own_payoff",3,20
"study2_62",24,"study2",1,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_62",24,"study2",2,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_62",24,"study2",3,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_62",24,"study2",4,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_63",1,"study2",1,"self","higher_own_payoff","higher_own_payoff",1,0
"study2_63",2,"study2",1,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_63",2,"study2",2,"self","higher_own_payoff","higher_own_payoff",2,10
"study2_63",3,"study2",1,"self","higher_own_payoff","higher_own_payoff",1,0
"study2_63",4,"study2",1,"self","higher_own_payoff","lower_own_payoff",2,10
"study2_63",4,"study2",2,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_63",5,"study2",1,"self","higher_own_payoff","higher_own_payoff",1,0
"study2_63",6,"study2",1,"self","higher_own_payoff","lower_own_payoff",2,10
"study2_63",6,"study2",2,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_63",7,"study2",1,"self","higher_own_payoff","higher_own_payoff",1,0
"study2_63",8,"study2",1,"self","higher_own_payoff","lower_own_payoff",2,10
"study2_63",8,"study2",2,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_63",9,"study2",1,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_63",9,"study2",2,"self","higher_own_payoff","lower_own_payoff",2,10
"study2_63",10,"study2",1,"self","higher_own_payoff","lower_own_payoff",2,10
"study2_63",10,"study2",2,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_63",11,"study2",1,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_63",11,"study2",2,"self","higher_own_payoff","lower_own_payoff",2,10
"study2_63",12,"study2",1,"self","higher_own_payoff","lower_own_payoff",2,10
"study2_63",12,"study2",2,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_63",13,"study2",1,"self","higher_own_payoff","higher_own_payoff",1,0
"study2_63",14,"study2",1,"self","higher_own_payoff","lower_own_payoff",2,10
"study2_63",14,"study2",2,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_63",15,"study2",1,"self","higher_own_payoff","higher_own_payoff",2,10
"study2_63",15,"study2",2,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_63",16,"study2",1,"self","lower_own_payoff","higher_own_payoff",3,20
"study2_63",16,"study2",2,"self","higher_own_payoff","higher_own_payoff",3,20
"study2_63",16,"study2",3,"self","lower_own_payoff","higher_own_payoff",3,20
"study2_63",17,"study2",1,"self","higher_own_payoff","higher_own_payoff",1,0
"study2_63",18,"study2",1,"self","higher_own_payoff","lower_own_payoff",2,10
"study2_63",18,"study2",2,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_63",19,"study2",1,"self","higher_own_payoff","higher_own_payoff",2,10
"study2_63",19,"study2",2,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_63",20,"study2",1,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_63",20,"study2",2,"self","higher_own_payoff","higher_own_payoff",2,10
"study2_63",21,"study2",1,"self","higher_own_payoff","higher_own_payoff",2,10
"study2_63",21,"study2",2,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_63",22,"study2",1,"self","higher_own_payoff","higher_own_payoff",2,10
"study2_63",22,"study2",2,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_63",23,"study2",1,"self","higher_own_payoff","higher_own_payoff",1,0
"study2_63",24,"study2",1,"self","higher_own_payoff","higher_own_payoff",2,10
"study2_63",24,"study2",2,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_64",1,"study2",1,"self","higher_own_payoff","higher_own_payoff",2,10
"study2_64",1,"study2",2,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_64",2,"study2",1,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_64",2,"study2",2,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_64",2,"study2",3,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_64",2,"study2",4,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_64",3,"study2",1,"self","higher_own_payoff","lower_own_payoff",1,0
"study2_64",4,"study2",1,"self","higher_own_payoff","lower_own_payoff",2,10
"study2_64",4,"study2",2,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_64",5,"study2",1,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_64",5,"study2",2,"self","lower_own_payoff","lower_own_payoff",2,10
"study2_64",6,"study2",1,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_64",6,"study2",2,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_64",6,"study2",3,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_64",6,"study2",4,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_64",7,"study2",1,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_64",7,"study2",2,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_64",7,"study2",3,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_64",7,"study2",4,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_64",8,"study2",1,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_64",8,"study2",2,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_64",8,"study2",3,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_64",8,"study2",4,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_64",9,"study2",1,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_64",9,"study2",2,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_64",9,"study2",3,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_64",9,"study2",4,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_64",10,"study2",1,"self","higher_own_payoff","higher_own_payoff",2,10
"study2_64",10,"study2",2,"self","lower_own_payoff","higher_own_payoff",2,10
"study2_64",11,"study2",1,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_64",11,"study2",2,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_64",11,"study2",3,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_64",11,"study2",4,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_64",12,"study2",1,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_64",12,"study2",2,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_64",12,"study2",3,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_64",12,"study2",4,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_64",13,"study2",1,"self","higher_own_payoff","higher_own_payoff",3,20
"study2_64",13,"study2",2,"self","higher_own_payoff","higher_own_payoff",3,20
"study2_64",13,"study2",3,"self","lower_own_payoff","higher_own_payoff",3,20
"study2_64",14,"study2",1,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_64",14,"study2",2,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_64",14,"study2",3,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_64",14,"study2",4,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_64",15,"study2",1,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_64",15,"study2",2,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_64",15,"study2",3,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_64",15,"study2",4,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_64",16,"study2",1,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_64",16,"study2",2,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_64",16,"study2",3,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_64",16,"study2",4,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_64",17,"study2",1,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_64",17,"study2",2,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_64",17,"study2",3,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_64",17,"study2",4,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_64",18,"study2",1,"self","higher_own_payoff","lower_own_payoff",3,20
"study2_64",18,"study2",2,"self","lower_own_payoff","lower_own_payoff",3,20
"study2_64",18,"study2",3,"self","lower_own_payoff","lower_own_payoff",3,20
"study2_64",19,"study2",1,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_64",19,"study2",2,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_64",19,"study2",3,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_64",19,"study2",4,"self","lower_own_payoff","lower_own_payoff",4,30
"study2_64",20,"study2",1,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_64",20,"study2",2,"self","higher_own_payoff","higher_own_payoff",4,30
"study2_64",20,"study2",3,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_64",20,"study2",4,"self","lower_own_payoff","higher_own_payoff",4,30
"study2_64",21,"study2",1,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_64",21,"study2",2,"self","higher_own_payoff","lower_own_payoff",4,30
"study2_64",21,"study2",3,"self","lower_own_payoff","lower_own_payoff",4,30
