"uniqueID";"item";"self_A";"other_A";"self_B";"other_B";"choice_self";"choice_other";"optionSide";"count_trials"
251;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";6
251;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";7
251;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";8
251;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";9
251;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";10
251;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";11
251;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";12
251;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";13
251;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";14
251;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";15
251;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";16
251;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";17
251;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";18
251;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";19
251;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";20
251;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";21
251;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";22
251;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";23
252;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";0
252;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";1
252;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";2
252;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";3
252;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";4
252;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";5
252;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"B_left";6
252;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";7
252;"19";"+1,00";"-1,00";"+1,52";"-0,93";100;-100;"A_left";8
252;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";9
252;"17";"-0,00";"-0,73";"+0,48";"-0,93";0;-73;"A_left";10
252;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";11
252;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";12
252;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";13
252;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";14
252;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";15
252;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";16
252;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";17
252;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";18
252;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";19
252;"24";"+2,93";"+0,48";"+3,00";"+1,00";293;48;"A_left";20
252;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";21
252;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";22
252;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";23
253;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";0
253;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";1
253;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";2
253;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";3
253;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";4
253;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";5
253;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";6
253;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";7
253;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";8
253;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";9
253;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";10
253;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";11
253;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";12
253;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";13
253;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";14
253;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";15
253;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";16
253;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";17
253;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";18
253;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";19
253;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";20
253;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";21
253;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";22
254;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";0
254;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";1
254;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";2
254;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";3
254;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";4
254;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";5
254;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";6
254;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";7
254;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";8
254;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";9
254;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";10
254;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";11
254;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";12
254;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";13
254;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";14
254;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";15
254;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";16
254;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";17
254;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";18
254;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";19
254;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";20
254;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";21
254;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";22
254;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";23
255;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";0
255;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";1
255;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";2
255;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";3
255;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";4
255;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";5
255;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";6
255;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";7
255;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";8
255;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";9
255;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";10
255;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";11
255;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";12
255;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";13
255;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";14
255;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";15
255;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";16
255;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";17
255;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";18
255;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";19
255;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";20
255;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";21
255;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";22
255;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";23
256;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";0
256;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";1
256;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";2
256;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";3
256;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"B_left";4
256;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";5
256;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"A_left";6
256;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";7
256;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";8
256;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";9
256;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";10
256;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";11
256;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";12
256;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";13
256;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";14
256;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";15
256;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";16
256;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";17
256;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";18
256;"16";"-0,41";"-0,41";"-0,00";"-0,73";-41;-41;"B_left";19
256;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"A_left";20
256;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";21
256;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";22
256;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";23
257;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";0
257;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";1
257;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";2
257;"22";"+2,41";"-0,41";"+2,73";"-0,00";241;-41;"A_left";3
257;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"A_left";4
257;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";5
257;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";6
257;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";7
257;"20";"+1,52";"-0,93";"+2,00";"-0,73";152;-93;"A_left";8
257;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";9
257;"6";"+1,52";"+2,93";"+1,00";"+3,00";100;300;"B_left";10
257;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";11
257;"11";"-0,73";"+2,00";"-0,93";"+1,52";-93;152;"B_left";12
257;"7";"+1,00";"+3,00";"+0,48";"+2,93";48;293;"B_left";13
257;"10";"-0,41";"+2,41";"-0,73";"+2,00";-73;200;"A_left";14
257;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";15
257;"18";"+0,48";"-0,93";"+1,00";"-1,00";48;-93;"A_left";16
257;"14";"-0,93";"+0,48";"-0,73";"-0,00";-93;48;"A_left";17
257;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";18
257;"16";"-0,41";"-0,41";"-0,00";"-0,73";-41;-41;"A_left";19
257;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";20
257;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";21
257;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";22
257;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";23
258;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";0
258;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";1
258;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";2
258;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";3
258;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";4
258;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";5
258;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";6
258;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";7
258;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";8
258;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";9
258;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";10
258;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";11
258;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"A_left";12
258;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";13
258;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";14
258;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";15
258;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"A_left";16
258;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";17
258;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";18
258;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"B_left";19
258;"17";"-0,00";"-0,73";"+0,48";"-0,93";0;-73;"A_left";20
258;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";21
258;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";22
258;"16";"-0,41";"-0,41";"-0,00";"-0,73";-41;-41;"B_left";23
259;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";0
259;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";1
259;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";2
259;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";3
259;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";4
259;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"B_left";5
259;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"B_left";6
259;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";7
259;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";8
259;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";9
259;"16";"-0,41";"-0,41";"-0,00";"-0,73";-41;-41;"B_left";10
259;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";11
259;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";12
259;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";13
259;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";14
259;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";15
259;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";16
259;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";17
259;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";18
259;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";19
259;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";20
259;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";21
259;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";22
259;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"B_left";23
260;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";0
260;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";1
260;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";2
260;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";3
260;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";4
260;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";5
260;"14";"-0,93";"+0,48";"-0,73";"-0,00";-93;48;"B_left";6
260;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";7
260;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"B_left";8
260;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";9
260;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";10
260;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";11
260;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";12
260;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";13
260;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";14
260;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";15
260;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";16
260;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";17
260;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";18
260;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";19
260;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";20
260;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";21
260;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";22
260;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";23
261;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";0
261;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";1
261;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";2
261;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";3
261;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";4
261;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";5
261;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";6
261;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";7
261;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";8
261;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";9
261;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";10
261;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";11
261;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";12
261;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";13
261;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";14
261;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";15
261;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";16
261;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";17
261;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";18
261;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";19
261;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";20
261;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";21
261;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";22
261;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";23
262;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";0
262;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";1
262;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";2
262;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";3
262;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";4
262;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";5
262;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";6
262;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";7
262;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";8
262;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";9
262;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";10
262;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";11
262;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";12
262;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";13
262;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";14
262;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";15
262;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";16
262;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"A_left";17
262;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";18
262;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";19
262;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";20
262;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";21
262;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";22
262;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";23
263;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";0
263;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";1
263;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";2
263;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";3
263;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"B_left";4
263;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";5
263;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";6
263;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";7
263;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";8
263;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";9
263;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";10
263;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";11
263;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";12
263;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";13
263;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";14
263;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";15
263;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";16
263;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";17
263;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";18
263;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";19
263;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";20
263;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";21
263;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";22
263;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";23
264;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";0
264;"14";"-0,93";"+0,48";"-0,73";"-0,00";-93;48;"A_left";1
264;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";2
264;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";3
264;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";4
264;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";5
264;"15";"-0,73";"-0,00";"-0,41";"-0,41";-73;0;"B_left";6
264;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";7
264;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";8
264;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";9
264;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";10
264;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";11
264;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";12
264;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";13
264;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";14
264;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";15
264;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";16
264;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"B_left";17
264;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";18
264;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";19
264;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";20
264;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"A_left";21
264;"16";"-0,41";"-0,41";"-0,00";"-0,73";-41;-41;"A_left";22
264;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"A_left";23
265;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";0
265;"23";"+2,73";"-0,00";"+2,93";"+0,48";273;0;"A_left";1
265;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";2
265;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";3
265;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";4
265;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";5
265;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";6
265;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";7
265;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";8
265;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";9
265;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";10
265;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";11
265;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";12
265;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";13
